Day fraction since midnight on 11/17/2018	Fluoride Probe (volts)	balance ()	balance2 ()
3:38:10 PM	0.61433107	-999999	732.3
3:38:11 PM	0.61432397	-999999	732.3
3:38:12 PM	0.61432743	-999999	732.3
3:38:13 PM	0.61432779	-999999	732.3
3:38:14 PM	0.61429244	-999999	732.3
3:38:15 PM	0.61431378	-999999	732.3
3:38:16 PM	0.61433363	-999999	732.3
3:38:17 PM	0.61432576	-999999	732.3
3:38:18 PM	0.61431652	-999999	732.3
3:38:19 PM	0.61432093	-999999	732.3
3:38:20 PM	0.61431551	-999999	732.2
3:38:21 PM	0.61431509	-999999	732.3
3:38:22 PM	0.61431491	-999999	732.3
3:38:23 PM	0.61431038	-999999	732.2
3:38:24 PM	0.61431396	-999999	732.3
3:38:25 PM	0.61430597	-999999	732.2
3:38:26 PM	0.61432487	-999999	732.2
3:38:27 PM	0.61431146	-999999	732.2
3:38:28 PM	0.61430627	-999999	732.2
3:38:29 PM	0.61430776	-999999	732.2
3:38:30 PM	0.61431259	-999999	732.2
3:38:31 PM	0.61431068	-999999	732.2
3:38:32 PM	0.6143226	-999999	732.2
3:38:33 PM	0.61431533	-999999	732.2
3:38:34 PM	0.61429834	-999999	732.2
3:38:35 PM	0.61431485	-999999	732.2
3:38:36 PM	0.61432934	-999999	732.2
3:38:37 PM	0.61431038	-999999	732.2
3:38:38 PM	0.61430305	-999999	732.2
3:38:39 PM	0.61430752	-999999	732.2
3:38:40 PM	0.61431265	-999999	732.2
3:38:41 PM	0.61431074	-999999	732.2
3:38:42 PM	0.61431313	-999999	732.2
3:38:43 PM	0.61432844	-999999	732.2
3:38:44 PM	0.61431843	-999999	732.2
3:38:45 PM	0.6143086	-999999	732.2
3:38:46 PM	0.61431563	-999999	732.2
3:38:47 PM	0.61430442	-999999	732.2
3:38:48 PM	0.61430258	-999999	732.2
3:38:49 PM	0.61431253	-999999	732.2
3:38:50 PM	0.61429542	-999999	732.2
3:38:51 PM	0.61432099	-999999	732.2
3:38:52 PM	0.61431086	-999999	732.2
3:38:53 PM	0.61431128	-999999	732.2
3:38:54 PM	0.61431557	-999999	732.2
3:38:55 PM	0.61429262	-999999	732.1
3:38:56 PM	0.61430299	-999999	732.2
3:38:57 PM	0.61430424	-999999	732.2
3:38:58 PM	0.61430943	-999999	732.2
3:38:59 PM	0.61431199	-999999	732.2
3:39:00 PM	0.61430687	-999999	732.2
3:39:01 PM	0.61429667	-999999	732.2
3:39:02 PM	0.61431783	-999999	732.1
3:39:03 PM	0.61429775	-999999	732.1
3:39:04 PM	0.61428601	-999999	732.1
3:39:05 PM	0.61430544	-999999	732.1
3:39:06 PM	0.61430722	-999999	732.2
3:39:07 PM	0.61431748	-999999	731.9
3:39:08 PM	0.61429542	-999999	731.9
3:39:09 PM	0.61430424	-999999	731.9
3:39:10 PM	0.61429548	-999999	731.9
3:39:11 PM	0.61429459	-999999	732.2
3:39:12 PM	0.61427855	-999999	732.2
3:39:13 PM	0.61430264	-999999	732.2
3:39:14 PM	0.61429209	-999999	732.1
3:39:15 PM	0.61431104	-999999	732.1
3:39:16 PM	0.61429477	-999999	732.1
3:39:17 PM	0.61429721	-999999	732.1
3:39:18 PM	0.61431479	-999999	732.1
3:39:19 PM	0.61430007	-999999	732.1
3:39:20 PM	0.61428624	-999999	732.1
3:39:21 PM	0.61428893	-999999	732.1
3:39:22 PM	0.61428583	-999999	732.1
3:39:23 PM	0.61427516	-999999	732
3:39:24 PM	0.61428857	-999999	732.1
3:39:25 PM	0.61430615	-999999	732.1
3:39:26 PM	0.61429107	-999999	732.1
3:39:27 PM	0.61429548	-999999	732.1
3:39:28 PM	0.61429203	-999999	732.2
3:39:29 PM	0.61431223	-999999	732.2
3:39:30 PM	0.61428338	-999999	732.2
3:39:31 PM	0.61428267	-999999	732.1
3:39:32 PM	0.61429077	-999999	732.1
3:39:33 PM	0.61429489	-999999	732.1
3:39:34 PM	0.61430645	-999999	732.1
3:39:35 PM	0.61429197	-999999	732.2
3:39:36 PM	0.61430365	-999999	732.1
3:39:37 PM	0.61429477	-999999	732.1
3:39:38 PM	0.61429238	-999999	732.1
3:39:39 PM	0.61430025	-999999	732.1
3:39:40 PM	0.61429924	-999999	732.1
3:39:41 PM	0.61427003	-999999	732.1
3:39:42 PM	0.61429513	-999999	732.1
3:39:43 PM	0.61430347	-999999	732.1
3:39:44 PM	0.61428279	-999999	732.1
3:39:45 PM	0.61429417	-999999	732.1
3:39:46 PM	0.6142773	-999999	732.1
3:39:47 PM	0.61430079	-999999	732.2
3:39:48 PM	0.6143173	-999999	732.1
3:39:49 PM	0.61429077	-999999	732.1
3:39:50 PM	0.61429715	-999999	732.1
3:39:51 PM	0.61429352	-999999	732
3:39:52 PM	0.61428082	-999999	731.9
3:39:53 PM	0.61427373	-999999	731.9
3:39:54 PM	0.61427444	-999999	731.9
3:39:55 PM	0.61429	-999999	731.9
3:39:56 PM	0.6142987	-999999	731.9
3:39:57 PM	0.61429644	-999999	732
3:39:58 PM	0.61427867	-999999	731.9
3:39:59 PM	0.61429197	-999999	731.9
3:40:00 PM	0.61428976	-999999	731.9
3:40:01 PM	0.61430502	-999999	731.9
3:40:02 PM	0.61428672	-999999	731.9
3:40:03 PM	0.61428785	-999999	732
3:40:04 PM	0.61429554	-999999	732
3:40:05 PM	0.61429119	-999999	732
3:40:06 PM	0.61428058	-999999	731.9
3:40:07 PM	0.61427689	-999999	731.9
3:40:08 PM	0.61430109	-999999	731.9
3:40:09 PM	0.61428839	-999999	731.9
3:40:10 PM	0.61428535	-999999	731.9
3:40:11 PM	0.61428899	-999999	731.9
3:40:12 PM	0.6143021	-999999	731.9
3:40:13 PM	0.61429381	-999999	732
3:40:14 PM	0.6142838	-999999	732
3:40:15 PM	0.61429131	-999999	732
3:40:16 PM	0.61429083	-999999	732.1
3:40:17 PM	0.61430132	-999999	732
3:40:18 PM	0.61428887	-999999	732
3:40:19 PM	0.61427307	-999999	732
3:40:20 PM	0.61427885	-999999	732.1
3:40:21 PM	0.61427891	-999999	732.1
3:40:22 PM	0.6142838	-999999	732.1
3:40:23 PM	0.61427581	-999999	732.1
3:40:24 PM	0.61428672	-999999	732
3:40:25 PM	0.61428636	-999999	732.1
3:40:26 PM	0.61429435	-999999	732.1
3:40:27 PM	0.61429316	-999999	732.1
3:40:28 PM	0.61427999	-999999	732.1
3:40:29 PM	0.61429054	-999999	732.1
3:40:30 PM	0.61428851	-999999	732.1
3:40:31 PM	0.61429477	-999999	732.1
3:40:32 PM	0.61427927	-999999	732.1
3:40:33 PM	0.61427242	-999999	732.1
3:40:34 PM	0.6142801	-999999	732
3:40:35 PM	0.61428112	-999999	732
3:40:36 PM	0.61428404	-999999	732.2
3:40:37 PM	0.61427975	-999999	732
3:40:38 PM	0.61428034	-999999	732
3:40:39 PM	0.61428624	-999999	731.7
3:40:40 PM	0.61427939	-999999	731.7
3:40:41 PM	0.6142928	-999999	731.7
3:40:42 PM	0.6142714	-999999	731.7
3:40:43 PM	0.61426359	-999999	731.7
3:40:44 PM	0.61428255	-999999	731.7
3:40:45 PM	0.61428094	-999999	731.7
3:40:46 PM	0.61427021	-999999	731.7
3:40:47 PM	0.61426085	-999999	731.6
3:40:48 PM	0.61429739	-999999	731.7
3:40:49 PM	0.61427349	-999999	731.7
3:40:50 PM	0.61428517	-999999	731.7
3:40:51 PM	0.61428785	-999999	731.6
3:40:52 PM	0.61428636	-999999	731.7
3:40:53 PM	0.61429375	-999999	731.8
3:40:54 PM	0.61426866	-999999	731.8
3:40:55 PM	0.61427933	-999999	731.8
3:40:56 PM	0.61427498	-999999	731.8
3:40:57 PM	0.61425996	-999999	731.8
3:40:58 PM	0.61427945	-999999	731.8
3:40:59 PM	0.61427528	-999999	731.8
3:41:00 PM	0.6142782	-999999	731.8
3:41:01 PM	0.6142745	-999999	731.8
3:41:02 PM	0.61427271	-999999	731.8
3:41:03 PM	0.61427224	-999999	731.8
3:41:04 PM	0.6142807	-999999	731.8
3:41:05 PM	0.61428732	-999999	731.7
3:41:06 PM	0.61426961	-999999	731.7
3:41:07 PM	0.61426693	-999999	731.7
3:41:08 PM	0.61427289	-999999	731.7
3:41:09 PM	0.61428374	-999999	731.7
3:41:10 PM	0.61428034	-999999	731.7
3:41:11 PM	0.61427277	-999999	731.7
3:41:12 PM	0.61426705	-999999	731.7
3:41:13 PM	0.61429214	-999999	731.7
3:41:14 PM	0.6142801	-999999	731.7
3:41:15 PM	0.61426765	-999999	731.7
3:41:16 PM	0.61425418	-999999	731.7
3:41:17 PM	0.61428434	-999999	731.7
3:41:18 PM	0.61428767	-999999	731.7
3:41:19 PM	0.61427742	-999999	731.7
3:41:20 PM	0.61425728	-999999	731.7
3:41:21 PM	0.61427468	-999999	731.7
3:41:22 PM	0.61426473	-999999	731.7
3:41:23 PM	0.6142776	-999999	731.7
3:41:24 PM	0.6142776	-999999	731.7
3:41:25 PM	0.61426443	-999999	731.7
3:41:26 PM	0.61427534	-999999	731.7
3:41:27 PM	0.61427844	-999999	731.7
3:41:28 PM	0.61426282	-999999	731.7
3:41:29 PM	0.61426878	-999999	731.7
3:41:30 PM	0.61425799	-999999	731.8
3:41:31 PM	0.61427617	-999999	731.7
3:41:32 PM	0.61425889	-999999	731.7
3:41:33 PM	0.61427438	-999999	731.8
3:41:34 PM	0.61426049	-999999	731.7
3:41:35 PM	0.61426979	-999999	731.7
3:41:36 PM	0.61426359	-999999	731.7
3:41:37 PM	0.61426282	-999999	731.7
3:41:38 PM	0.61425215	-999999	731.7
3:41:39 PM	0.61426437	-999999	731.7
3:41:40 PM	0.61424482	-999999	731.7
3:41:41 PM	0.61425257	-999999	731.7
3:41:42 PM	0.61425477	-999999	731.6
3:41:43 PM	0.61425012	-999999	731.6
3:41:44 PM	0.61426586	-999999	731.6
3:41:45 PM	0.61426282	-999999	731.6
3:41:46 PM	0.61425716	-999999	731.7
3:41:47 PM	0.61424994	-999999	731.7
3:41:48 PM	0.61425287	-999999	731.7
3:41:49 PM	0.61425501	-999999	731.7
3:41:50 PM	0.61425275	-999999	731.7
3:41:51 PM	0.61425185	-999999	731.7
3:41:52 PM	0.61425221	-999999	731.7
3:41:53 PM	0.61425823	-999999	731.7
3:41:54 PM	0.61425149	-999999	731.7
3:41:55 PM	0.6142593	-999999	731.8
3:41:56 PM	0.61426657	-999999	731.7
3:41:57 PM	0.61425632	-999999	731.7
3:41:58 PM	0.61424446	-999999	731.8
3:41:59 PM	0.61423904	-999999	731.7
3:42:00 PM	0.61425108	-999999	731.7
3:42:01 PM	0.61425608	-999999	731.6
3:42:02 PM	0.6142469	-999999	731.5
3:42:03 PM	0.61424994	-999999	731.6
3:42:04 PM	0.61425358	-999999	731.6
3:42:05 PM	0.61424702	-999999	731.6
3:42:06 PM	0.61425138	-999999	731.6
3:42:07 PM	0.61423737	-999999	731.6
3:42:08 PM	0.61426985	-999999	731.6
3:42:09 PM	0.61427623	-999999	731.6
3:42:10 PM	0.61424261	-999999	731.6
3:42:11 PM	0.61424518	-999999	731.6
3:42:12 PM	0.61424017	-999999	731.6
3:42:13 PM	0.61424804	-999999	731.6
3:42:14 PM	0.61424744	-999999	731.6
3:42:15 PM	0.61424088	-999999	731.6
3:42:16 PM	0.61424428	-999999	731.6
3:42:17 PM	0.6142512	-999999	731.7
3:42:18 PM	0.61424798	-999999	731.6
3:42:19 PM	0.61423725	-999999	731.7
3:42:20 PM	0.61424565	-999999	731.7
3:42:21 PM	0.61426085	-999999	731.7
3:42:22 PM	0.61425215	-999999	731.7
3:42:23 PM	0.61424839	-999999	731.8
3:42:24 PM	0.61425352	-999999	731.8
3:42:25 PM	0.61425006	-999999	731.8
3:42:26 PM	0.61425942	-999999	731.8
3:42:27 PM	0.61425447	-999999	731.8
3:42:28 PM	0.61425292	-999999	731.8
3:42:29 PM	0.61423802	-999999	731.8
3:42:30 PM	0.61424214	-999999	731.8
3:42:31 PM	0.61425948	-999999	731.8
3:42:32 PM	0.61425292	-999999	731.8
3:42:33 PM	0.61427021	-999999	731.8
3:42:34 PM	0.6142354	-999999	731.8
3:42:35 PM	0.61425281	-999999	731.8
3:42:36 PM	0.61424536	-999999	731.8
3:42:37 PM	0.61424941	-999999	731.8
3:42:38 PM	0.61423922	-999999	731.8
3:42:39 PM	0.61424094	-999999	731.8
3:42:40 PM	0.61425263	-999999	731.8
3:42:41 PM	0.61423606	-999999	731.8
3:42:42 PM	0.61426532	-999999	731.8
3:42:43 PM	0.6142469	-999999	731.9
3:42:44 PM	0.61425018	-999999	731.9
3:42:45 PM	0.61424512	-999999	731.8
3:42:46 PM	0.61425596	-999999	731.8
3:42:47 PM	0.6142441	-999999	731.8
3:42:48 PM	0.61424094	-999999	731.8
3:42:49 PM	0.61423421	-999999	731.9
3:42:50 PM	0.61424673	-999999	731.8
3:42:51 PM	0.61424965	-999999	731.8
3:42:52 PM	0.61424363	-999999	731.6
3:42:53 PM	0.61424857	-999999	731.5
3:42:54 PM	0.61423987	-999999	731.6
3:42:55 PM	0.61423773	-999999	731.6
3:42:56 PM	0.61424541	-999999	731.6
3:42:57 PM	0.61425865	-999999	731.6
3:42:58 PM	0.61423945	-999999	731.6
3:42:59 PM	0.61425292	-999999	731.6
3:43:00 PM	0.61424696	-999999	731.5
3:43:01 PM	0.61423987	-999999	731.6
3:43:02 PM	0.61423689	-999999	731.5
3:43:03 PM	0.61423463	-999999	731.6
3:43:04 PM	0.61423278	-999999	731.6
3:43:05 PM	0.61422527	-999999	731.6
3:43:06 PM	0.61422557	-999999	731.5
3:43:07 PM	0.6142329	-999999	731.6
3:43:08 PM	0.61422819	-999999	731.6
3:43:09 PM	0.61423492	-999999	731.6
3:43:10 PM	0.61423236	-999999	731.6
3:43:11 PM	0.61421692	-999999	731.6
3:43:12 PM	0.61424839	-999999	731.6
3:43:13 PM	0.61423713	-999999	731.6
3:43:14 PM	0.61423755	-999999	731.6
3:43:15 PM	0.61424464	-999999	731.6
3:43:16 PM	0.614232	-999999	731.6
3:43:17 PM	0.61423737	-999999	731.6
3:43:18 PM	0.61422426	-999999	731.6
3:43:19 PM	0.61425412	-999999	731.6
3:43:20 PM	0.61424112	-999999	731.6
3:43:21 PM	0.61423051	-999999	731.6
3:43:22 PM	0.61424541	-999999	731.6
3:43:23 PM	0.61422646	-999999	731.6
3:43:24 PM	0.61423248	-999999	731.6
3:43:25 PM	0.61423343	-999999	731.6
3:43:26 PM	0.61424339	-999999	731.6
3:43:27 PM	0.61424506	-999999	731.6
3:43:28 PM	0.61423707	-999999	731.6
3:43:29 PM	0.61422938	-999999	731.6
3:43:30 PM	0.61421412	-999999	731.6
3:43:31 PM	0.61423802	-999999	731.6
3:43:32 PM	0.61424965	-999999	731.6
3:43:33 PM	0.61422765	-999999	731.6
3:43:34 PM	0.61422563	-999999	731.6
3:43:35 PM	0.61422729	-999999	731.6
3:43:36 PM	0.61423266	-999999	731.6
3:43:37 PM	0.61423111	-999999	731.6
3:43:38 PM	0.61423892	-999999	731.6
3:43:39 PM	0.61423182	-999999	731.6
3:43:40 PM	0.61423522	-999999	731.6
3:43:41 PM	0.61424387	-999999	731.7
3:43:42 PM	0.61423409	-999999	731.6
3:43:43 PM	0.61423403	-999999	731.6
3:43:44 PM	0.61423242	-999999	731.6
3:43:45 PM	0.61425728	-999999	731.6
3:43:46 PM	0.61423618	-999999	731.6
3:43:47 PM	0.61422676	-999999	731.6
3:43:48 PM	0.6142388	-999999	731.6
3:43:49 PM	0.61423022	-999999	731.6
3:43:50 PM	0.61423612	-999999	731.6
3:43:51 PM	0.61424798	-999999	731.6
3:43:52 PM	0.61422735	-999999	731.6
3:43:53 PM	0.61422765	-999999	731.6
3:43:54 PM	0.61420894	-999999	731.6
3:43:55 PM	0.61423016	-999999	731.6
3:43:56 PM	0.61422074	-999999	731.6
3:43:57 PM	0.61422688	-999999	731.6
3:43:58 PM	0.61421478	-999999	731.6
3:43:59 PM	0.61422962	-999999	731.6
3:44:00 PM	0.61423093	-999999	731.6
3:44:01 PM	0.61422956	-999999	731.6
3:44:02 PM	0.61423874	-999999	731.6
3:44:03 PM	0.61422932	-999999	731.6
3:44:04 PM	0.61421919	-999999	731.6
3:44:05 PM	0.61421591	-999999	731.6
3:44:06 PM	0.61423266	-999999	731.6
3:44:07 PM	0.61421895	-999999	731.6
3:44:08 PM	0.61422318	-999999	731.6
3:44:09 PM	0.61420989	-999999	731.6
3:44:10 PM	0.61422628	-999999	731.6
3:44:11 PM	0.61423969	-999999	731.6
3:44:12 PM	0.61421376	-999999	731.6
3:44:13 PM	0.61421961	-999999	731.6
3:44:14 PM	0.61423135	-999999	731.6
3:44:15 PM	0.61421525	-999999	731.6
3:44:16 PM	0.61422032	-999999	731.6
3:44:17 PM	0.61421221	-999999	731.6
3:44:18 PM	0.61422867	-999999	731.6
3:44:19 PM	0.61421317	-999999	731.6
3:44:20 PM	0.61422729	-999999	731.6
3:44:21 PM	0.61422569	-999999	731.6
3:44:22 PM	0.61421365	-999999	731.6
3:44:23 PM	0.61422545	-999999	731.6
3:44:24 PM	0.61420804	-999999	731.6
3:44:25 PM	0.61422831	-999999	731.6
3:44:26 PM	0.61421746	-999999	731.6
3:44:27 PM	0.61423087	-999999	731.6
3:44:28 PM	0.61421418	-999999	731.5
3:44:29 PM	0.61422402	-999999	731.5
3:44:30 PM	0.61421883	-999999	731.6
3:44:31 PM	0.61420935	-999999	731.6
3:44:32 PM	0.61421907	-999999	731.6
3:44:33 PM	0.61421388	-999999	731.6
3:44:34 PM	0.61421788	-999999	731.6
3:44:35 PM	0.61423147	-999999	731.6
3:44:36 PM	0.61422217	-999999	731.6
3:44:37 PM	0.61421907	-999999	731.6
3:44:38 PM	0.61422807	-999999	731.6
3:44:39 PM	0.61420989	-999999	731.6
3:44:40 PM	0.61421323	-999999	731.6
3:44:41 PM	0.61421067	-999999	731.7
3:44:42 PM	0.61420816	-999999	731.7
3:44:43 PM	0.6142152	-999999	731.7
3:44:44 PM	0.61421478	-999999	731.7
3:44:45 PM	0.61420661	-999999	731.7
3:44:46 PM	0.61422151	-999999	731.7
3:44:47 PM	0.61421573	-999999	731.7
3:44:48 PM	0.61421674	-999999	731.7
3:44:49 PM	0.61421853	-999999	731.7
3:44:50 PM	0.61420685	-999999	731.7
3:44:51 PM	0.61422938	-999999	731.7
3:44:52 PM	0.61421537	-999999	731.7
3:44:53 PM	0.61420918	-999999	731.7
3:44:54 PM	0.614218	-999999	731.7
3:44:55 PM	0.61422229	-999999	731.8
3:44:56 PM	0.61421657	-999999	731.8
3:44:57 PM	0.61421508	-999999	731.7
3:44:58 PM	0.61422724	-999999	731.8
3:44:59 PM	0.61420542	-999999	731.8
3:45:00 PM	0.6142298	-999999	731.8
3:45:01 PM	0.61420906	-999999	731.8
3:45:02 PM	0.61421853	-999999	731.8
3:45:03 PM	0.61420667	-999999	731.6
3:45:04 PM	0.61422056	-999999	731.6
3:45:05 PM	0.61422205	-999999	731.6
3:45:06 PM	0.61420447	-999999	731.6
3:45:07 PM	0.614209	-999999	731.6
3:45:08 PM	0.61421353	-999999	731.6
3:45:09 PM	0.61420393	-999999	731.7
3:45:10 PM	0.61421674	-999999	731.7
3:45:11 PM	0.6142053	-999999	731.5
3:45:12 PM	0.61420572	-999999	731.4
3:45:13 PM	0.61422193	-999999	731.3
3:45:14 PM	0.61421508	-999999	731.1
3:45:15 PM	0.61421841	-999999	731
3:45:16 PM	0.61421824	-999999	730.8
3:45:17 PM	0.61421192	-999999	730.9
3:45:18 PM	0.61421722	-999999	731
3:45:19 PM	0.61422205	-999999	731
3:45:20 PM	0.61420608	-999999	731.1
3:45:21 PM	0.61421257	-999999	731
3:45:22 PM	0.61419863	-999999	731.1
3:45:23 PM	0.61420351	-999999	731
3:45:24 PM	0.61420041	-999999	731
3:45:25 PM	0.61421669	-999999	731
3:45:26 PM	0.6142233	-999999	731
3:45:27 PM	0.61420566	-999999	731
3:45:28 PM	0.61421698	-999999	731.1
3:45:29 PM	0.61421233	-999999	731
3:45:30 PM	0.61419469	-999999	731
3:45:31 PM	0.61420435	-999999	730.8
3:45:32 PM	0.61420965	-999999	730.8
3:45:33 PM	0.61422658	-999999	730.7
3:45:34 PM	0.61419725	-999999	730.9
3:45:35 PM	0.61421186	-999999	730.9
3:45:36 PM	0.61421686	-999999	730.9
3:45:37 PM	0.61421186	-999999	730.9
3:45:38 PM	0.61420363	-999999	730.9
3:45:39 PM	0.61422116	-999999	730.9
3:45:40 PM	0.61420727	-999999	730.8
3:45:41 PM	0.61420184	-999999	730.8
3:45:42 PM	0.61421096	-999999	730.9
3:45:43 PM	0.61421859	-999999	730.9
3:45:44 PM	0.61419511	-999999	730.9
3:45:45 PM	0.6142199	-999999	730.9
3:45:46 PM	0.61422408	-999999	730.9
3:45:47 PM	0.61419511	-999999	731
3:45:48 PM	0.61420947	-999999	731
3:45:49 PM	0.61421388	-999999	731
3:45:50 PM	0.61422092	-999999	731
3:45:51 PM	0.61419261	-999999	731
3:45:52 PM	0.61421108	-999999	730.9
3:45:53 PM	0.61421657	-999999	730.8
3:45:54 PM	0.61420256	-999999	730.8
3:45:55 PM	0.61420375	-999999	730.8
3:45:56 PM	0.61421156	-999999	730.8
3:45:57 PM	0.61419183	-999999	730.8
3:45:58 PM	0.6142031	-999999	730.8
3:45:59 PM	0.61420786	-999999	730.8
3:46:00 PM	0.61421126	-999999	730.9
3:46:01 PM	0.61420488	-999999	731
3:46:02 PM	0.61420363	-999999	730.9
3:46:03 PM	0.61422616	-999999	730.9
3:46:04 PM	0.61420524	-999999	730.9
3:46:05 PM	0.61421907	-999999	730.9
3:46:06 PM	0.61421663	-999999	730.9
3:46:07 PM	0.61420274	-999999	730.9
3:46:08 PM	0.61419058	-999999	730.9
3:46:09 PM	0.61420512	-999999	730.9
3:46:10 PM	0.61418897	-999999	730.9
3:46:11 PM	0.61420554	-999999	730.9
3:46:12 PM	0.61422086	-999999	730.9
3:46:13 PM	0.61421537	-999999	730.9
3:46:14 PM	0.6142078	-999999	730.7
3:46:15 PM	0.61420298	-999999	730.8
3:46:16 PM	0.61418205	-999999	730.7
3:46:17 PM	0.61420751	-999999	730.8
3:46:18 PM	0.61419958	-999999	730.8
3:46:19 PM	0.61420566	-999999	730.7
3:46:20 PM	0.6141966	-999999	730.8
3:46:21 PM	0.61419922	-999999	730.7
3:46:22 PM	0.61419177	-999999	730.5
3:46:23 PM	0.61418915	-999999	738.2
3:46:24 PM	0.61419398	-999999	731.2
3:46:25 PM	0.61419213	-999999	747.2
3:46:26 PM	0.61420339	-999999	738.2
3:46:27 PM	0.61419976	-999999	747.7
3:46:28 PM	0.61419803	-999999	746.7
3:46:29 PM	0.61420721	-999999	737.5
3:46:30 PM	0.61419308	-999999	736.2
3:46:31 PM	0.61420786	-999999	751.5
3:46:32 PM	0.61418754	-999999	710.3
3:46:33 PM	0.61419183	-999999	735.1
3:46:34 PM	0.61420888	-999999	735.1
3:46:35 PM	0.61419439	-999999	733.8
3:46:36 PM	0.61419559	-999999	732
3:46:37 PM	0.6141879	-999999	732.2
3:46:38 PM	0.61419618	-999999	732.2
3:46:39 PM	0.61420053	-999999	732.2
3:46:40 PM	0.61419636	-999999	732.2
3:46:41 PM	0.61420012	-999999	732.2
3:46:42 PM	0.61419249	-999999	732.2
3:46:43 PM	0.6141988	-999999	732.2
3:46:44 PM	0.6141786	-999999	732
3:46:45 PM	0.61420387	-999999	732.5
3:46:46 PM	0.6141997	-999999	733.1
3:46:47 PM	0.61420006	-999999	733.2
3:46:48 PM	0.61419284	-999999	733.5
3:46:49 PM	0.61420906	-999999	733.2
3:46:50 PM	0.61419863	-999999	732.6
3:46:51 PM	0.61418104	-999999	732.7
3:46:52 PM	0.61418432	-999999	732.7
3:46:53 PM	0.61419237	-999999	732.7
3:46:54 PM	0.61417687	-999999	732.7
3:46:55 PM	0.614191	-999999	732.7
3:46:56 PM	0.61419463	-999999	732.2
3:46:57 PM	0.61417884	-999999	731.6
3:46:58 PM	0.61418474	-999999	733.6
3:46:59 PM	0.61419392	-999999	733.2
3:47:00 PM	0.61418682	-999999	733
3:47:01 PM	0.61418706	-999999	733
3:47:02 PM	0.614191	-999999	733
3:47:03 PM	0.61418664	-999999	733
3:47:04 PM	0.61417937	-999999	733
3:47:05 PM	0.61420369	-999999	733
3:47:06 PM	0.61418307	-999999	732.9
3:47:07 PM	0.61419708	-999999	732.9
3:47:08 PM	0.61417419	-999999	732.8
3:47:09 PM	0.61419243	-999999	732.8
3:47:10 PM	0.6141938	-999999	732.9
3:47:11 PM	0.61417675	-999999	732.9
3:47:12 PM	0.61418283	-999999	732.8
3:47:13 PM	0.61419594	-999999	732.8
3:47:14 PM	0.61417758	-999999	732.9
3:47:15 PM	0.61417061	-999999	733
3:47:16 PM	0.61419237	-999999	732.8
3:47:17 PM	0.61419213	-999999	732.9
3:47:18 PM	0.61417836	-999999	732.9
3:47:19 PM	0.61418033	-999999	732.9
3:47:20 PM	0.61416471	-999999	732.8
3:47:21 PM	0.61418104	-999999	732.8
3:47:22 PM	0.61417788	-999999	732.8
3:47:23 PM	0.61420786	-999999	732.8
3:47:24 PM	0.61419553	-999999	732.8
3:47:25 PM	0.61417788	-999999	732.8
3:47:26 PM	0.61417907	-999999	732.7
3:47:27 PM	0.6141842	-999999	732.7
3:47:28 PM	0.61417437	-999999	732.7
3:47:29 PM	0.6141879	-999999	732.8
3:47:30 PM	0.61418974	-999999	732.8
3:47:31 PM	0.61418718	-999999	732.7
3:47:32 PM	0.61419761	-999999	732.7
3:47:33 PM	0.61418629	-999999	732.7
3:47:34 PM	0.61418396	-999999	732.7
3:47:35 PM	0.61420286	-999999	732.7
3:47:36 PM	0.61417288	-999999	732.7
3:47:37 PM	0.61418355	-999999	732.7
3:47:38 PM	0.614182	-999999	732.7
3:47:39 PM	0.61418438	-999999	732.6
3:47:40 PM	0.61419213	-999999	732.6
3:47:41 PM	0.61416948	-999999	732.7
3:47:42 PM	0.61420155	-999999	732.7
3:47:43 PM	0.61418277	-999999	732.7
3:47:44 PM	0.61417031	-999999	732.6
3:47:45 PM	0.61418396	-999999	732.6
3:47:46 PM	0.61417425	-999999	732.6
3:47:47 PM	0.61418372	-999999	732.6
3:47:48 PM	0.61417806	-999999	732.6
3:47:49 PM	0.6141693	-999999	732.6
3:47:50 PM	0.61419421	-999999	732.6
3:47:51 PM	0.61417848	-999999	732.5
3:47:52 PM	0.61417884	-999999	732.5
3:47:53 PM	0.61417228	-999999	732.5
3:47:54 PM	0.61417699	-999999	738.5
3:47:55 PM	0.61419356	-999999	746.5
3:47:56 PM	0.61418074	-999999	735.5
3:47:57 PM	0.61418599	-999999	722.5
3:47:58 PM	0.61418694	-999999	730.8
3:47:59 PM	0.61419457	-999999	727.1
3:48:00 PM	0.61418259	-999999	731.3
3:48:01 PM	0.61417997	-999999	733.8
3:48:02 PM	0.6141693	-999999	734.2
3:48:03 PM	0.61416882	-999999	734.1
3:48:04 PM	0.61417198	-999999	734.1
3:48:05 PM	0.61417133	-999999	734.1
3:48:06 PM	0.61417693	-999999	734.1
3:48:07 PM	0.61416554	-999999	734.1
3:48:08 PM	0.61417502	-999999	734.1
3:48:09 PM	0.61416435	-999999	734
3:48:10 PM	0.61416733	-999999	734
3:48:11 PM	0.61416799	-999999	734
3:48:12 PM	0.61416107	-999999	734
3:48:13 PM	0.61417603	-999999	734
3:48:14 PM	0.61415935	-999999	734
3:48:15 PM	0.61416125	-999999	734
3:48:16 PM	0.6141656	-999999	734
3:48:17 PM	0.61418259	-999999	734
3:48:18 PM	0.61416101	-999999	734
3:48:19 PM	0.6141597	-999999	734
